WordID	Stimuliname	ID	Word	DepRel	Head	UniversalPOS	Dom	HeadPOS	Headdirection	Disttoheadnominal	POStag	Disttohead	Disttoheadabs	First fixation duration on every word	Fixation prob	Frequency	HowOftenNews	HowOftenTweets	InterestRating	InterestRating n std from mean	Mean fixation duration per sent	Mean fixation duration per word	Next fixation duration	Next word fixated binary	P1stFix	P2ndFix	Previous fixation duration	Previous word fixated binary	Re-read prob	Reading time per sent norm	Sentence len	Share of fixated words per sent	TimePrctg	Total fixation duration per word	Total regression from duration	Total regresssion to duration	Word len	index	level_0	nFixations	nFixations per sent norm	nLong regressions from	nLong regressions per sent norm	nLong regressions to	nRefixations	nRefixations per sent norm	nRegressions from	nRegressions per sent norm	nRegressions to
2615	WSJ0634.png	4	Inc.	root	0	NOUN	WSJ	ROOT	root	1	NNP	0.0	0.0	67.5	0.4	2.9256e-06	2.6	1.6	1.3	-0.92120716649	254.659214119	84.15	53.4	0.9	0.0	0.0	94.1	1.0	0.2	220.75	14.0	0.64285714286	0.02483873733	100.8	60.8	0.0	4.0	3.0	6297.5	0.6	0.84999999999	0.0	0.17142857146	0.2	0.1	0.07142857142	0.2	0.18571428571	0.0
2616	WSJ0634.png	5	,	punct	4	.	WSJ	NNP	Left	1	,	-1.0	1.0	45.8	0.3	0.033130091	2.6	1.6	1.3	-0.92120716649	254.659214119	45.8	58.3	0.0	0.0	0.0	45.8	0.0	0.0	220.75	14.0	0.64285714286	0.01860743427	45.8	0.0	0.0	1.0	4.0	6298.5	0.3	0.84999999999	0.0	0.17142857146	0.1	0.0	0.07142857142	0.0	0.18571428571	0.0
2617	WSJ0634.png	6	offering	appos	4	NOUN	WSJ	NNP	Left	>1	NN	-2.0	2.0	254.0	0.9	4.01512e-05	2.6	1.6	1.3	-0.92120716649	254.659214119	296.05	159.9	0.5	0.1	0.0	179.1	0.4	0.2	220.75	14.0	0.64285714286	0.10908458939	338.1	36.7	40.8	8.0	5.0	6299.5	1.1	0.84999999999	0.1	0.17142857146	0.5	0.0	0.07142857142	0.2	0.18571428571	0.2
2618	WSJ0634.png	7	of	prep	6	ADP	WSJ	NN	Left	1	IN	-1.0	1.0	85.1	0.5	0.0149382684	2.6	1.6	1.3	-0.92120716649	254.659214119	94.7	134.1	0.1	0.0	0.0	114.1	0.9	0.1	220.75	14.0	0.64285714286	0.02824006322	104.3	80.8	19.2	2.0	6.0	6300.5	0.6	0.84999999999	0.2	0.17142857146	0.5	0.0	0.07142857142	0.3	0.18571428571	0.1
2619	WSJ0634.png	8	$	pobj	7	.	WSJ	IN	Left	1	$	-1.0	1.0	17.5	0.1	0.0017165976	2.6	1.6	1.3	-0.92120716649	254.659214119	17.5	11.7	0.5	0.0	0.0	18.3	0.5	0.0	220.75	14.0	0.64285714286	0.00345849802	17.5	0.0	17.5	1.0	7.0	6301.5	0.1	0.84999999999	0.0	0.17142857146	0.0	0.0	0.07142857142	0.0	0.18571428571	0.1
2620	WSJ0634.png	9	150	number	8	NUM	WSJ	$	Left	1	CD	-1.0	1.0	96.6	0.5	3.02226e-05	2.6	1.6	1.3	-0.92120716649	254.659214119	96.6	108.3	0.8	0.1	0.0	109.2	0.1	0.0	220.75	14.0	0.64285714286	0.03220011476	96.6	0.0	39.1	3.0	8.0	6302.5	0.5	0.84999999999	0.4	0.17142857146	0.0	0.0	0.07142857142	0.0	0.18571428571	0.2
2621	WSJ0634.png	10	million	number	8	NUM	WSJ	$	Left	>1	CD	-2.0	2.0	172.4	0.8	3.97e-08	2.6	1.6	1.3	-0.92120716649	254.659214119	210.3	204.8	0.7	0.0	0.0	165.8	0.5	0.2	220.75	14.0	0.64285714286	0.08572590768	248.2	55.8	0.0	7.0	9.0	6303.5	1.0	0.84999999999	0.7	0.17142857146	0.1	0.0	0.07142857142	0.2	0.18571428571	0.0
2622	WSJ0634.png	11	senior	amod	12	ADJ	WSJ	NNS	Right	1	JJ	1.0	1.0	183.2	0.7	7.149e-07	2.6	1.6	1.3	-0.92120716649	254.659214119	231.766666667	168.2	0.6	0.0	0.0	161.7	0.8	0.3	220.75	14.0	0.64285714286	0.08880092313	288.1	22.5	52.5	6.0	10.0	6304.5	1.1	0.84999999999	0.0	0.17142857146	0.3	0.2	0.07142857142	0.1	0.18571428571	0.2
2623	WSJ0634.png	12	notes	dep	8	NOUN	WSJ	$	Left	>1	NNS	-4.0	4.0	150.7	0.6	4.94575e-05	2.6	1.6	1.3	-0.92120716649	254.659214119	192.8	181.6	0.4	0.0	0.0	176.5	0.7	0.3	220.75	14.0	0.64285714286	0.06327049866	242.4	58.3	45.8	5.0	11.0	6305.5	1.0	0.84999999999	0.0	0.17142857146	0.6	0.1	0.07142857142	0.2	0.18571428571	0.2
2624	WSJ0634.png	13	,	punct	6	.	WSJ	NN	Left	>1	,	-7.0	7.0	0.0	0.0	0.033130091	2.6	1.6	1.3	-0.92120716649	254.659214119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.75	14.0	0.64285714286	0.0	0.0	0.0	0.0	1.0	12.0	6306.5	0.0	0.84999999999	0.0	0.17142857146	0.0	0.0	0.07142857142	0.0	0.18571428571	0.0
2625	WSJ0634.png	14	via	prep	6	ADP	WSJ	NN	Left	>1	IN	-8.0	8.0	85.0	0.4	2.5947e-06	2.6	1.6	1.3	-0.92120716649	254.659214119	85.0	158.3	0.9	0.0	0.0	92.4	0.6	0.0	220.75	14.0	0.64285714286	0.03813882809	85.0	50.8	16.7	3.0	13.0	6307.5	0.4	0.84999999999	0.1	0.17142857146	0.0	0.0	0.07142857142	0.2	0.18571428571	0.1
2626	WSJ0634.png	15	Drexel	nn	16	NOUN	WSJ	NNP	Right	1	NNP	1.0	1.0	277.3	0.9	5.428e-07	2.6	1.6	1.3	-0.92120716649	254.659214119	327.216666667	168.2	0.7	0.0	0.0	241.6	0.4	0.3	220.75	14.0	0.64285714286	0.13034384074	383.8	41.6	50.8	6.0	14.0	6308.5	1.3	0.84999999999	0.9	0.17142857146	0.0	0.2	0.07142857142	0.2	0.18571428571	0.2
2627	WSJ0634.png	16	Burnham	pobj	14	NOUN	WSJ	IN	Left	>1	NNP	-2.0	2.0	249.0	0.7	5.163e-07	2.6	1.6	1.3	-0.92120716649	254.659214119	320.716666667	117.4	0.0	0.0	0.0	212.3	0.9	0.3	220.75	14.0	0.64285714286	0.10886187993	393.0	0.0	124.9	7.0	15.0	6309.5	1.1	0.84999999999	0.0	0.17142857146	0.0	0.2	0.07142857142	0.0	0.18571428571	0.5
2628	WSJ0634.png	17	.	punct	4	.	WSJ	NNP	Left	>1	.	-13.0	13.0	0.0	0.0	0.0426665265	2.6	1.6	1.3	-0.92120716649	254.659214119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.75	14.0	0.64285714286	0.0	0.0	0.0	0.0	1.0	16.0	6310.5	0.0	0.84999999999	0.0	0.17142857146	0.0	0.0	0.07142857142	0.0	0.18571428571	0.0
2629	HDL0095.png	1	Specialized	amod	2	ADJ	HDL	NN	Right	1	JJ	1.0	1.0	174.9	1.0	6.62e-08	2.6	1.6	1.4	-0.81196510791	238.723571429	275.366666667	209.9	0.9	0.5	0.6	183.3	0.0	0.6	373.32	5.0	0.82	0.21506146481	413.0	135.8	0.0	11.0	0.0	6190.5	1.9	1.54	0.0	0.02	0.1	0.6	0.48	0.9	0.36	0.0
2630	HDL0095.png	2	Equity	nn	5	NOUN	HDL	NNS	Right	>1	NN	3.0	3.0	161.6	0.9	2.118e-07	2.6	1.6	1.4	-0.81196510791	238.723571429	203.116666667	196.4	0.6	0.2	0.4	202.4	1.0	0.4	373.32	5.0	0.82	0.14462815883	249.9	137.5	65.8	6.0	1.0	6191.5	1.4	1.54	0.0	0.02	0.0	0.0	0.48	0.5	0.36	0.6
2631	HDL0095.png	3	and	erased	0	CONJ	HDL	ROOT	Left	>1	CC	-3.0	3.0	143.3	0.6	0.0005374271	2.6	1.6	1.4	-0.81196510791	238.723571429	158.3	140.7	1.0	0.2	0.0	205.7	0.9	0.1	373.32	5.0	0.82	0.08879058325	173.3	58.3	97.5	3.0	2.0	6192.5	0.7	1.54	0.0	0.02	0.0	0.0	0.48	0.2	0.36	0.4
2632	HDL0095.png	4	Convertible	nn	5	ADJ	HDL	NNS	Right	1	JJ	1.0	1.0	192.4	1.0	3.0977e-06	2.6	1.6	1.4	-0.81196510791	238.723571429	392.8	391.5	0.6	0.1	0.0	234.8	0.6	1.0	373.32	5.0	0.82	0.38196573812	669.7	54.2	137.5	11.0	3.0	6193.5	2.8	1.54	0.1	0.02	0.0	1.5	0.48	0.2	0.36	0.6
2633	HDL0095.png	5	Funds	root	0	NOUN	HDL	ROOT	root	1	NNS	0.0	0.0	233.4	0.6	2.0254e-06	2.6	1.6	1.4	-0.81196510791	238.723571429	315.75	155.7	0.0	0.0	0.0	173.4	1.0	0.3	373.32	5.0	0.82	0.16955405499	360.7	0.0	54.2	5.0	4.0	6194.5	0.9	1.54	0.0	0.02	0.0	0.3	0.48	0.0	0.36	0.2
2634	HDL0079.png	1	APARTHEID	nn	2	NOUN	HDL	NNS	Right	1	NNP	1.0	1.0	249.7	1.0	4.766e-07	2.6	1.6	3.7	1.12061689017	271.173724747	305.65	287.5	0.7	0.3	0.6	157.4	0.0	0.5	308.38	10.0	0.72	0.12459354925	368.0	160.7	0.0	9.0	0.0	6107.5	1.6	1.13	0.0	0.05	0.0	0.6	0.2	0.7	0.25	0.0
2635	HDL0079.png	2	FOES	nsubj	3	NOUN	HDL	VBD	Right	1	NNS	1.0	1.0	144.1	0.7	1.1914e-06	2.6	1.6	3.7	1.12061689017	271.173724747	173.25	239.8	1.0	0.1	0.2	173.2	1.0	0.2	308.38	10.0	0.72	0.07154712391	202.4	94.0	26.6	4.0	1.0	6108.5	0.9	1.13	0.0	0.05	0.1	0.0	0.2	0.3	0.25	0.2
2636	HDL0079.png	3	STAGED	root	0	VERB	HDL	ROOT	root	1	VBD	0.0	0.0	270.6	1.0	3.8523e-06	2.6	1.6	3.7	1.12061689017	271.173724747	454.718333333	244.8	0.3	0.4	0.1	292.3	0.7	0.8	308.38	10.0	0.72	0.22425553919	693.8	116.7	205.6	6.0	2.0	6109.5	2.3	1.13	0.0	0.05	0.1	0.4	0.2	0.6	0.25	0.7
2637	HDL0079.png	4	a	det	7	DET	HDL	NN	Right	>1	DT	3.0	3.0	111.6	0.3	0.0171776385	2.6	1.6	3.7	1.12061689017	271.173724747	130.516666667	52.5	0.9	0.1	0.0	85.0	1.0	0.1	308.38	10.0	0.72	0.05401183358	157.5	27.5	50.0	1.0	3.0	6110.5	0.5	1.13	0.0	0.05	0.0	0.0	0.2	0.1	0.25	0.3
2638	HDL0079.png	5	massive	amod	7	ADJ	HDL	NN	Right	>1	JJ	2.0	2.0	179.7	0.9	2.1578e-06	2.6	1.6	3.7	1.12061689017	271.173724747	205.95	221.6	1.0	0.0	0.1	319.8	0.3	0.3	308.38	10.0	0.72	0.07825958356	232.2	25.8	27.5	7.0	4.0	6111.5	1.2	1.13	0.0	0.05	0.0	0.1	0.2	0.2	0.25	0.1
2639	HDL0079.png	6	anti-government	amod	7	ADJ	HDL	NN	Right	1	JJ	1.0	1.0	215.0	1.0	1.32e-08	2.6	1.6	3.7	1.12061689017	271.173724747	313.8	399.7	0.6	0.1	0.0	182.5	0.9	0.6	308.38	10.0	0.72	0.14286288233	447.3	56.6	29.2	15.0	5.0	6112.5	2.0	1.13	0.2	0.05	0.3	0.6	0.2	0.2	0.25	0.3
2640	HDL0079.png	7	rally	dobj	3	NOUN	HDL	VBD	Left	>1	NN	-4.0	4.0	162.4	0.6	3.97e-08	2.6	1.6	3.7	1.12061689017	271.173724747	185.85	218.2	0.6	0.0	0.0	159.0	1.0	0.1	308.38	10.0	0.72	0.07127561019	215.7	42.5	0.0	5.0	6.0	6113.5	0.8	1.13	0.0	0.05	0.0	0.1	0.2	0.2	0.25	0.0
2641	HDL0079.png	8	in	erased	0	ADP	HDL	ROOT	Left	>1	IN	-8.0	8.0	178.2	0.6	6.62e-08	2.6	1.6	3.7	1.12061689017	271.173724747	178.2	200.8	0.9	0.0	0.0	175.7	0.6	0.0	308.38	10.0	0.72	0.05695516748	178.2	70.8	99.1	2.0	7.0	6114.5	0.6	1.13	0.0	0.05	0.0	0.0	0.2	0.2	0.25	0.4
2642	HDL0079.png	9	South	nn	10	NOUN	HDL	NNP	Right	1	NNP	1.0	1.0	377.4	0.9	7.51527e-05	2.6	1.6	3.7	1.12061689017	271.173724747	461.3	221.5	0.2	0.0	0.0	238.2	0.6	0.1	308.38	10.0	0.72	0.15067862232	504.6	0.0	114.9	5.0	8.0	6115.5	1.0	1.13	0.3	0.05	0.0	0.0	0.2	0.0	0.25	0.5
2643	HDL0079.png	10	Africa	prep_in	3	NOUN	HDL	VBD	Left	>1	NNP	-7.0	7.0	50.8	0.2	1.35558e-05	2.6	1.6	3.7	1.12061689017	271.173724747	67.45	33.3	0.0	0.0	0.0	50.8	0.9	0.2	308.38	10.0	0.72	0.0255600882	84.1	0.0	0.0	6.0	9.0	6116.5	0.4	1.13	0.0	0.05	0.0	0.2	0.2	0.0	0.25	0.0
2644	HDL0079.png	11	.	punct	3	.	HDL	VBD	Left	>1	.	-8.0	8.0	0.0	0.0	0.0426665265	2.6	1.6	3.7	1.12061689017	271.173724747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	308.38	10.0	0.72	0.0	0.0	0.0	0.0	1.0	10.0	6117.5	0.0	1.13	0.0	0.05	0.0	0.0	0.2	0.0	0.25	0.0
2645	MAI0634.png	1	I	nsubj	3	PRON	MAI	VBN	Right	>1	PRP	2.0	2.0	0.0	0.0	0.0161294194	2.6	1.6	2.1	-0.25620023634	238.828324176	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	212.966666667	12.0	0.59166666666	0.0	0.0	0.0	0.0	1.0	0.0	5986.5	0.0	0.88333333333	0.0	0.02499999999	0.0	0.0	0.10833333334	0.0	0.19166666667	0.0
2646	MAI0634.png	2	have	aux	3	VERB	MAI	VBN	Right	1	VBP	1.0	1.0	119.0	0.6	1.32e-08	2.6	1.6	2.1	-0.25620023634	238.828324176	125.25	106.7	0.8	0.3	0.3	193.1	0.0	0.1	212.966666667	12.0	0.59166666666	0.05311481696	131.5	89.9	0.0	4.0	1.0	5987.5	0.7	0.88333333333	0.0	0.02499999999	0.0	0.1	0.10833333334	0.3	0.19166666667	0.0
2647	MAI0634.png	3	sent	root	0	VERB	MAI	ROOT	root	1	VBN	0.0	0.0	163.1	0.8	1.6018e-06	2.6	1.6	2.1	-0.25620023634	238.828324176	178.083333333	161.6	0.9	0.1	0.3	130.0	0.6	0.1	212.966666667	12.0	0.59166666666	0.07780896543	198.9	105.0	0.0	4.0	2.0	5988.5	1.0	0.88333333333	0.0	0.02499999999	0.1	0.2	0.10833333334	0.6	0.19166666667	0.0
2648	MAI0634.png	4	your	poss	5	PRON	MAI	NN	Right	1	PRP$	1.0	1.0	185.0	0.9	7.36435e-05	2.6	1.6	2.1	-0.25620023634	238.828324176	206.283333333	180.7	0.6	0.1	0.4	178.1	0.8	0.2	212.966666667	12.0	0.59166666666	0.09067403863	233.4	62.5	70.0	4.0	3.0	5989.5	1.2	0.88333333333	0.0	0.02499999999	0.0	0.0	0.10833333334	0.3	0.19166666667	0.5
2649	MAI0634.png	5	question	dobj	3	NOUN	MAI	VBN	Left	>1	NN	-2.0	2.0	107.4	0.6	0.0001713804	2.6	1.6	2.1	-0.25620023634	238.828324176	149.0	151.6	0.5	0.3	0.0	123.3	0.9	0.4	212.966666667	12.0	0.59166666666	0.08026587169	190.6	37.5	53.3	8.0	4.0	5990.5	1.0	0.88333333333	0.0	0.02499999999	0.2	0.0	0.10833333334	0.2	0.19166666667	0.3
2650	MAI0634.png	6	re	prep	5	ADP	MAI	NN	Left	1	IN	-1.0	1.0	116.6	0.5	5.0318e-05	2.6	1.6	2.1	-0.25620023634	238.828324176	116.6	149.0	0.5	0.0	0.0	108.3	0.6	0.0	212.966666667	12.0	0.59166666666	0.03532252469	116.6	0.0	11.7	2.0	5.0	5991.5	0.5	0.88333333333	0.0	0.02499999999	0.0	0.0	0.10833333334	0.0	0.19166666667	0.1
2651	MAI0634.png	7	on	nn	9	ADP	MAI	NN	Right	>1	IN	2.0	2.0	150.0	0.5	2.65e-08	2.6	1.6	2.1	-0.25620023634	238.828324176	150.0	149.8	0.9	0.1	0.0	169.1	0.5	0.0	212.966666667	12.0	0.59166666666	0.06778887956	150.0	0.0	22.5	2.0	6.0	5992.5	0.5	0.88333333333	0.0	0.02499999999	0.0	0.0	0.10833333334	0.0	0.19166666667	0.1
2652	MAI0634.png	8	line	pobj	7	NOUN	MAI	IN	Left	1	NN	-1.0	1.0	283.9	0.9	1.32e-08	2.6	1.6	2.1	-0.25620023634	238.828324176	368.55	195.7	0.9	0.1	0.0	193.3	0.5	0.4	212.966666667	12.0	0.59166666666	0.17142841196	477.9	74.1	66.6	4.0	7.0	5993.5	1.6	0.88333333333	0.3	0.02499999999	0.0	0.2	0.10833333334	0.4	0.19166666667	0.1
2653	MAI0634.png	9	trading	pobj	6	NOUN	MAI	IN	Left	>1	NN	-3.0	3.0	178.9	0.9	1.39e-06	2.6	1.6	2.1	-0.25620023634	238.828324176	247.35	227.3	0.3	0.0	0.0	270.5	0.9	0.6	212.966666667	12.0	0.59166666666	0.13220350889	334.7	82.4	83.3	7.0	8.0	5994.5	1.8	0.88333333333	0.0	0.02499999999	0.0	0.3	0.10833333334	0.2	0.19166666667	0.5
2654	MAI0634.png	10	to	prep	3	ADP	MAI	VBN	Left	>1	IN	-7.0	7.0	112.4	0.3	2.65e-08	2.6	1.6	2.1	-0.25620023634	238.828324176	112.4	39.2	0.9	0.0	0.0	50.8	0.9	0.0	212.966666667	12.0	0.59166666666	0.0576950124	112.4	15.0	0.0	2.0	9.0	5995.5	0.3	0.88333333333	0.0	0.02499999999	0.0	0.0	0.10833333334	0.1	0.19166666667	0.0
2655	MAI0634.png	11	that	det	12	DET	MAI	NN	Right	1	DT	1.0	1.0	229.8	0.9	1.32e-08	2.6	1.6	2.1	-0.25620023634	238.828324176	354.3	269.0	0.2	0.0	0.0	198.2	0.3	0.7	212.966666667	12.0	0.59166666666	0.19120756089	478.8	39.2	134.9	4.0	10.0	5996.5	1.6	0.88333333333	0.0	0.02499999999	0.0	0.5	0.10833333334	0.2	0.19166666667	0.5
2656	MAI0634.png	12	area	pobj	10	NOUN	MAI	IN	Left	>1	NN	-2.0	2.0	39.2	0.2	2.8197e-06	2.6	1.6	2.1	-0.25620023634	238.828324176	85.0	60.8	0.0	0.0	0.0	60.8	0.9	0.2	212.966666667	12.0	0.59166666666	0.04249040889	130.8	0.0	39.2	4.0	11.0	5997.5	0.4	0.88333333333	0.0	0.02499999999	0.0	0.0	0.10833333334	0.0	0.19166666667	0.2
2657	MAI0634.png	13	.	punct	3	.	MAI	VBN	Left	>1	.	-10.0	10.0	0.0	0.0	0.0426665265	2.6	1.6	2.1	-0.25620023634	238.828324176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	212.966666667	12.0	0.59166666666	0.0	0.0	0.0	0.0	1.0	12.0	5998.5	0.0	0.88333333333	0.0	0.02499999999	0.0	0.0	0.10833333334	0.0	0.19166666667	0.0
2658	WSJ0200.png	1	But	cc	15	CONJ	WSJ	VBD	Right	>1	CC	14.0	14.0	69.2	0.4	0.0005014724	2.6	1.6	1.7	-0.5263231547	230.32133071	69.2	96.7	0.6	0.2	0.1	88.4	0.0	0.0	194.945454545	22.0	0.55454545456	0.02470266182	69.2	55.0	0.0	3.0	0.0	5790.5	0.4	0.78181818182	0.0	0.15454545456	0.1	0.0	0.0681818182	0.2	0.19090909091	0.0
2659	WSJ0200.png	2	the	det	3	DET	WSJ	NN	Right	1	DT	1.0	1.0	125.1	0.6	7.94e-08	2.6	1.6	1.7	-0.5263231547	230.32133071	125.1	159.1	0.8	0.0	0.4	108.3	0.4	0.0	194.945454545	22.0	0.55454545456	0.0280629151	125.1	89.1	14.2	3.0	1.0	5791.5	0.6	0.78181818182	0.0	0.15454545456	0.2	0.0	0.0681818182	0.5	0.19090909091	0.1
2660	WSJ0200.png	3	product	nsubj	15	NOUN	WSJ	VBD	Right	>1	NN	12.0	12.0	174.0	0.8	0.0001544092	2.6	1.6	1.7	-0.5263231547	230.32133071	198.15	179.1	0.4	0.3	0.3	209.9	0.6	0.2	194.945454545	22.0	0.55454545456	0.06246014835	222.3	98.2	51.6	7.0	2.0	5792.5	1.0	0.78181818182	0.0	0.15454545456	0.3	0.0	0.0681818182	0.3	0.19090909091	0.3
2661	WSJ0200.png	4	,	punct	3	.	WSJ	NN	Left	1	,	-1.0	1.0	22.5	0.1	0.033130091	2.6	1.6	1.7	-0.5263231547	230.32133071	22.5	16.6	0.0	0.1	0.0	12.5	0.0	0.0	194.945454545	22.0	0.55454545456	0.00647482014	22.5	0.0	22.5	1.0	3.0	5793.5	0.1	0.78181818182	0.0	0.15454545456	0.0	0.0	0.0681818182	0.0	0.19090909091	0.1
2662	WSJ0200.png	5	which	nsubj	6	DET	WSJ	VBD	Right	1	WDT	1.0	1.0	94.1	0.4	1.32e-08	2.6	1.6	1.7	-0.5263231547	230.32133071	109.1	85.0	0.5	0.1	0.0	118.2	0.8	0.1	194.945454545	22.0	0.55454545456	0.02075518105	131.6	45.7	37.5	5.0	4.0	5794.5	0.6	0.78181818182	0.1	0.15454545456	0.2	0.0	0.0681818182	0.2	0.19090909091	0.2
2663	WSJ0200.png	6	was	rcmod	3	VERB	WSJ	NN	Left	>1	VBD	-3.0	3.0	141.5	0.5	0.0066180436	2.6	1.6	1.7	-0.5263231547	230.32133071	168.7	84.2	0.4	0.1	0.1	109.1	0.4	0.2	194.945454545	22.0	0.55454545456	0.03687818712	205.6	69.1	65.7	3.0	5.0	5795.5	0.8	0.78181818182	0.2	0.15454545456	0.5	0.0	0.0681818182	0.3	0.19090909091	0.3
2664	WSJ0200.png	7	n't	neg	6	ADV	WSJ	VBD	Left	1	RB	-1.0	1.0	123.3	0.4	0.0033418258	2.6	1.6	1.7	-0.5263231547	230.32133071	123.3	74.2	0.2	0.0	0.0	96.6	0.5	0.0	194.945454545	22.0	0.55454545456	0.02900435126	123.3	16.7	36.6	3.0	6.0	5796.5	0.4	0.78181818182	0.2	0.15454545456	0.1	0.0	0.0681818182	0.1	0.19090909091	0.1
2665	WSJ0200.png	8	as	advmod	9	ADV	WSJ	JJ	Right	1	RB	1.0	1.0	54.1	0.2	0.0003964546	2.6	1.6	1.7	-0.5263231547	230.32133071	54.1	39.1	0.9	0.1	0.0	33.3	0.4	0.0	194.945454545	22.0	0.55454545456	0.01693351998	54.1	0.0	54.1	2.0	7.0	5797.5	0.2	0.78181818182	0.0	0.15454545456	0.0	0.0	0.0681818182	0.0	0.19090909091	0.2
2666	WSJ0200.png	9	concentrated	acomp	6	ADJ	WSJ	VBD	Left	>1	JJ	-3.0	3.0	170.1	0.9	3.9052e-06	2.6	1.6	1.7	-0.5263231547	230.32133071	296.15	198.2	0.3	0.0	0.0	198.3	0.2	0.7	194.945454545	22.0	0.55454545456	0.11001559681	472.3	69.2	33.3	12.0	8.0	5798.5	2.1	0.78181818182	0.8	0.15454545456	0.5	0.6	0.0681818182	0.4	0.19090909091	0.3
2667	WSJ0200.png	10	as	prep	9	ADP	WSJ	JJ	Left	1	IN	-1.0	1.0	80.7	0.3	0.0003964546	2.6	1.6	1.7	-0.5263231547	230.32133071	80.7	58.3	0.6	0.0	0.0	58.3	0.9	0.0	194.945454545	22.0	0.55454545456	0.0111369568	80.7	15.8	0.0	2.0	9.0	5799.5	0.3	0.78181818182	0.0	0.15454545456	0.0	0.0	0.0681818182	0.1	0.19090909091	0.0
2668	WSJ0200.png	11	the	det	13	DET	WSJ	NNP	Right	>1	DT	2.0	2.0	106.6	0.6	7.94e-08	2.6	1.6	1.7	-0.5263231547	230.32133071	106.6	160.8	0.6	0.0	0.0	135.0	0.3	0.0	194.945454545	22.0	0.55454545456	0.01926433111	106.6	12.5	30.0	3.0	10.0	5800.5	0.6	0.78181818182	0.1	0.15454545456	0.0	0.0	0.0681818182	0.1	0.19090909091	0.2
2669	WSJ0200.png	12	new	amod	13	ADJ	WSJ	NNP	Right	1	JJ	1.0	1.0	138.3	0.6	1.32e-08	2.6	1.6	1.7	-0.5263231547	230.32133071	197.75	129.9	0.8	0.0	0.0	122.4	0.6	0.3	194.945454545	22.0	0.55454545456	0.05265939578	275.8	69.1	12.5	3.0	11.0	5801.5	1.0	0.78181818182	0.3	0.15454545456	0.3	0.0	0.0681818182	0.3	0.19090909091	0.1
2670	WSJ0200.png	13	Cheer	pobj	10	NOUN	WSJ	IN	Left	>1	NNP	-3.0	3.0	223.2	0.8	5.3e-08	2.6	1.6	1.7	-0.5263231547	230.32133071	264.066666667	220.6	0.9	0.0	0.0	183.2	0.6	0.2	194.945454545	22.0	0.55454545456	0.0572436368	325.6	114.1	69.1	5.0	12.0	5802.5	1.2	0.78181818182	0.1	0.15454545456	0.0	0.0	0.0681818182	0.2	0.19090909091	0.5
2671	WSJ0200.png	14	,	punct	3	.	WSJ	NN	Left	>1	,	-11.0	11.0	0.0	0.0	0.033130091	2.6	1.6	1.7	-0.5263231547	230.32133071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.945454545	22.0	0.55454545456	0.0	0.0	0.0	0.0	1.0	13.0	5803.5	0.0	0.78181818182	0.0	0.15454545456	0.0	0.0	0.0681818182	0.0	0.19090909091	0.0
2672	WSJ0200.png	15	bombed	root	0	VERB	WSJ	ROOT	root	1	VBD	0.0	0.0	252.3	0.9	1.853e-07	2.6	1.6	1.7	-0.5263231547	230.32133071	304.625	262.4	0.3	0.0	0.0	229.2	0.8	0.4	194.945454545	22.0	0.55454545456	0.10378582777	375.7	48.3	0.0	6.0	14.0	5804.5	1.6	0.78181818182	0.4	0.15454545456	0.7	0.4	0.0681818182	0.2	0.19090909091	0.0
2673	WSJ0200.png	16	in	prep	15	ADP	WSJ	VBD	Left	1	IN	-1.0	1.0	91.6	0.3	6.62e-08	2.6	1.6	1.7	-0.5263231547	230.32133071	91.6	94.1	0.3	0.0	0.0	105.8	0.9	0.0	194.945454545	22.0	0.55454545456	0.01287017711	91.6	0.0	0.0	2.0	15.0	5805.5	0.3	0.78181818182	0.0	0.15454545456	0.0	0.0	0.0681818182	0.0	0.19090909091	0.0
2674	WSJ0200.png	17	a	det	19	DET	WSJ	NN	Right	>1	DT	2.0	2.0	83.3	0.3	0.0171776385	2.6	1.6	1.7	-0.5263231547	230.32133071	89.55	43.4	0.7	0.0	0.0	47.5	0.3	0.1	194.945454545	22.0	0.55454545456	0.02094092994	95.8	35.8	26.6	1.0	16.0	5806.5	0.4	0.78181818182	0.0	0.15454545456	0.1	0.0	0.0681818182	0.2	0.19090909091	0.1
2675	WSJ0200.png	18	market	nn	19	NOUN	WSJ	NN	Right	1	NN	1.0	1.0	175.0	0.7	0.000303179	2.6	1.6	1.7	-0.5263231547	230.32133071	216.366666667	158.2	0.5	0.0	0.0	257.3	0.3	0.2	194.945454545	22.0	0.55454545456	0.04961266684	279.1	85.0	44.2	6.0	17.0	5807.5	1.0	0.78181818182	0.5	0.15454545456	0.2	0.0	0.0681818182	0.2	0.19090909091	0.2
